file	x	y	area	sample	number	diameter	T	sub_thick	sub_age	time
ML15_03_um.csv	2.666	2.397	0.003	ML15	03	0.0618038723237103	750	5	old	20
ML15_03_um.csv	2.649	2.541	0.004	ML15	03	0.0713649646461108	750	5	old	20
ML15_03_um.csv	2.558	2.549	0.003	ML15	03	0.0618038723237103	750	5	old	20
ML15_03_um.csv	2.882	2.462	0.003	ML15	03	0.0618038723237103	750	5	old	20
ML15_03_um.csv	2.918	1.431	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_03_um.csv	3.292	1.781	0.003	ML15	03	0.0618038723237103	750	5	old	20
ML15_03_um.csv	3.209	1.644	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_03_um.csv	3.475	1.601	0.003	ML15	03	0.0618038723237103	750	5	old	20
ML15_03_um.csv	3.855	1.271	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_03_um.csv	3.915	1.887	0.004	ML15	03	0.0713649646461108	750	5	old	20
ML15_03_um.csv	3.283	2.199	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_03_um.csv	2.379	0.361	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_03_um.csv	3.026	0.32	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_03_um.csv	1.188	1.949	0.004	ML15	03	0.0713649646461108	750	5	old	20
ML15_03_um.csv	1.853	0.867	0.003	ML15	03	0.0618038723237103	750	5	old	20
ML15_03_um.csv	1.512	0.732	0.002	ML15	03	0.0504626504404032	750	5	old	20
ML15_04_um.csv	0.336	0.047	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	0.2	0.16	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.248	2.514	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.945	2.316	0.002	ML15	04	0.0504626504404032	750	5	old	20
ML15_04_um.csv	2.884	2.233	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	3.029	2.393	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	2.642	2.442	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	1.914	2.525	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	1.614	2.456	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.884	1.567	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	3.536	0.162	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	3.687	0.24	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	3.863	0.469	0.002	ML15	04	0.0504626504404032	750	5	old	20
ML15_04_um.csv	3.82	0.565	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	3.79	0.694	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	3.909	0.663	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	3.79	1.163	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	3.269	1.672	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.959	2.051	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	3.885	1.901	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.941	2.188	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	3.814	2.566	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	3.949	2.307	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	1.717	2.562	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	0.946	2.553	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.013	2.427	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.069	2.36	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	0.283	2.396	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.161	2.39	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	2.077	2.319	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	2.571	1.13	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	2.655	0.477	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	2.312	0.611	0.002	ML15	04	0.0504626504404032	750	5	old	20
ML15_04_um.csv	2.018	0.608	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.835	0.421	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.227	0.498	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.512	0.43	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	1.486	0.29	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.486	0.29	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.29	0.142	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.14	1.805	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	0.885	2.025	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	1.002	2.02	0.003	ML15	04	0.0618038723237103	750	5	old	20
ML15_04_um.csv	0.726	2.003	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	0.564	1.934	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.233	0.981	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.042	0.961	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	2.479	0.716	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	2.66	0.669	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	2.757	0.872	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.318	0.853	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	3.472	1.143	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	1.664	1.098	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.168	1.355	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	2.611	0.151	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.446	0.194	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	2.169	1.195	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.405	1.096	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	2.949	1.411	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	3.304	1.454	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	3.605	1.323	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.397	1.975	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	3.235	2.044	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.261	2.292	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	2.208	2.164	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	1.41	2.415	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	1.777	2.291	0.009	ML15	04	0.107047446969166	750	5	old	20
ML15_04_um.csv	1.711	1.828	0.008	ML15	04	0.100925300880806	750	5	old	20
ML15_04_um.csv	0.986	1.671	0.007	ML15	04	0.094406974388263	750	5	old	20
ML15_04_um.csv	0.406	1.666	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	0.978	1.375	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	1.664	0.938	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	1.721	1.304	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	2.547	2.618	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	2.719	2.638	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.799	0.8	0.006	ML15	04	0.0874038744473663	750	5	old	20
ML15_04_um.csv	3.8	0.992	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML15_04_um.csv	3.737	1.888	0.005	ML15	04	0.0797884560802865	750	5	old	20
ML15_04_um.csv	3.874	1.635	0.004	ML15	04	0.0713649646461108	750	5	old	20
ML16_01_um.csv	0.578	0.14	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	0.545	0.291	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	0.607	0.477	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	0.844	2.611	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	2.086	0.662	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	1.53	0.445	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	1.147	0.269	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	1.09	1.166	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	0.536	1.292	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	0.23	2.067	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	0.152	2.356	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	0.474	2.141	0.004	ML16	01	0.0713649646461108	750	5	old	15
ML16_01_um.csv	0.409	2.315	0.003	ML16	01	0.0618038723237103	750	5	old	15
ML16_01_um.csv	0.399	2.515	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	0.561	2.905	0.005	ML16	01	0.0797884560802865	750	5	old	15
ML16_01_um.csv	1.107	2.581	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	1.733	0.123	0.005	ML16	01	0.0797884560802865	750	5	old	15
ML16_01_um.csv	1.269	1.212	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	1.162	1.601	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	1.438	1.614	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	1.477	1.839	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	1.737	1.751	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	1.596	2.412	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	2.708	3.2	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	1.325	1.78	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	0.963	1.983	0.005	ML16	01	0.0797884560802865	750	5	old	15
ML16_01_um.csv	3.42	1.053	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	3.262	1.126	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	2.73	1.419	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	2.467	1.499	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	2.464	1.711	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	2.345	1.847	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	3.193	1.375	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	3.322	1.577	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	3.561	1.456	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	4.121	1.805	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	3.916	1.505	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	4.307	1.448	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	3.753	2.332	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	3.618	2.655	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	3.521	3.196	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	4.613	3.209	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	4.787	2.504	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	4.624	1.55	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	4.488	1.284	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	4.265	1.192	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	4.718	0.471	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	4.485	0.439	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	5.003	0.173	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	5.498	0.849	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	5.749	1.247	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	5.623	1.744	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	5.903	2.007	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	5.746	2.166	0.005	ML16	01	0.0797884560802865	750	5	old	15
ML16_01_um.csv	5.612	2.202	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	5.301	2.637	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	4.919	3.257	0.015	ML16	01	0.138197659788534	750	5	old	15
ML16_01_um.csv	5.021	3.65	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	5.795	3.674	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	3.385	1.299	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	2.927	1.414	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	2.102	2.279	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	2.432	2.911	0.014	ML16	01	0.133511623562491	750	5	old	15
ML16_01_um.csv	2.489	2.697	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	2.998	2.858	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	3.805	3.334	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	3.936	2.832	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	5.267	3.017	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	4.348	1.707	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	3.532	1.977	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	3.607	0.564	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	3.735	0.267	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	2.881	0.766	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	3.957	1.247	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	3.082	0.809	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	2.816	2.141	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	2.511	2.005	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	2.302	0.792	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	1.469	0.705	0.01	ML16	01	0.112837916709551	750	5	old	15
ML16_01_um.csv	2.675	0.447	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	2.837	0.246	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	3.008	0.08	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	2.258	0.146	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	4.301	0.625	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	3.958	0.987	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	3.687	0.703	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	3.135	2.06	0.012	ML16	01	0.123607744647421	750	5	old	15
ML16_01_um.csv	2.817	2.519	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	2.105	3.803	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	3.859	3.064	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	4.044	2.98	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	5.326	3.763	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	4.974	3.849	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	3.232	3.895	0.011	ML16	01	0.118345405454064	750	5	old	15
ML16_01_um.csv	3.529	3.87	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	3.384	3.753	0.007	ML16	01	0.094406974388263	750	5	old	15
ML16_01_um.csv	1.354	3.816	0.009	ML16	01	0.107047446969166	750	5	old	15
ML16_01_um.csv	1.155	3.296	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_01_um.csv	2.272	3.069	0.006	ML16	01	0.0874038744473663	750	5	old	15
ML16_01_um.csv	5.456	1.071	0.008	ML16	01	0.100925300880806	750	5	old	15
ML16_02_um.csv	0.221	0.116	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	0.328	0.273	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	0.497	0.423	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	0.189	0.638	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	0.421	1.067	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	0.222	1.41	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	0.634	1.438	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	0.634	1.438	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	0.408	1.576	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	1.677	0.294	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	1.276	1.1	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	0.992	1.3	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	1.072	1.761	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	2.264	0.061	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	2.737	0.587	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	5.005	0.332	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	4.803	0.228	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	4.512	0.365	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	5.02	1.346	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	5.813	0.41	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	5.424	0.355	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	5.34	0.211	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	5.239	0.441	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	5.423	0.847	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	4.735	1.581	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	3.433	1.504	0.016	ML16	02	0.142729929292222	750	5	old	15
ML16_02_um.csv	5.47	3.908	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	4.812	3.571	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	4.363	3.545	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	5.156	2.519	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	5.815	2.522	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	5.612	2.35	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	2.933	3.622	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	1.804	3.767	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	1.26	3.219	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	0.439	3.654	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	1.698	2.168	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	1.633	2.49	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	1.487	2.327	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	0.772	2.258	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	0.197	2.765	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	0.937	2.769	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	0.69	2.532	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	2.991	2.174	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	2.795	2.314	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	4.047	2.105	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	4.204	1.913	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	4.149	2.402	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	3.948	2.383	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	3.52	2.745	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.681	1.513	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	3.825	1.65	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	2.795	1.985	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	2.991	2.174	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	2.82	2.8	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	1.896	3.589	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	2.408	0.35	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	1.809	1.737	0.013	ML16	02	0.128655019651614	750	5	old	15
ML16_02_um.csv	1.644	3.059	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	1.389	2.993	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	1.54	2.906	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	1.684	2.885	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	3.267	2.456	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	3.156	2.311	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	3.348	2.239	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	1.363	1.337	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	4.356	2.886	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	4.315	3.139	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.914	3.245	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.748	3.561	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	5.061	2.972	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	5.392	2.661	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.627	3.752	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.668	1.736	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	2.909	1.745	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.143	2.66	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	3.814	2.656	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	2.656	3.347	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	1.97	1.348	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	3.072	1.194	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	3.039	0.618	0.012	ML16	02	0.123607744647421	750	5	old	15
ML16_02_um.csv	3.099	0.849	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	4.154	0.957	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	2.139	2.235	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	2.684	2.514	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	1.825	2.484	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	1.908	2.681	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	1.857	3.124	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	1.571	3.202	0.011	ML16	02	0.118345405454064	750	5	old	15
ML16_02_um.csv	2.044	1.055	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_02_um.csv	2.538	0.774	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	2.44	0.543	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	3.361	0.912	0.006	ML16	02	0.0874038744473663	750	5	old	15
ML16_02_um.csv	4.487	1.657	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	4.777	1.811	0.01	ML16	02	0.112837916709551	750	5	old	15
ML16_02_um.csv	5.525	1.139	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	5.771	0.803	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	5.638	3.597	0.007	ML16	02	0.094406974388263	750	5	old	15
ML16_02_um.csv	4.987	3.208	0.009	ML16	02	0.107047446969166	750	5	old	15
ML16_02_um.csv	4.587	2.039	0.008	ML16	02	0.100925300880806	750	5	old	15
ML16_03_nm.csv	0.227629	0.135333	0.010010369	ML16	03	0.112896402370452	750	5	old	15
ML16_03_nm.csv	0.066333	0.334732	0.009026298	ML16	03	0.107203729208288	750	5	old	15
ML16_03_nm.csv	0.267006	0.448162	0.008279762	ML16	03	0.102674828460512	750	5	old	15
ML16_03_nm.csv	0.554074	0.306839	0.007601093	ML16	03	0.0983768884993301	750	5	old	15
ML16_03_nm.csv	1.77899	1.397685	0.0190706	ML16	03	0.155825036697658	750	5	old	15
ML16_03_nm.csv	4.895342	0.920797	0.014285984	ML16	03	0.134868379408421	750	5	old	15
ML16_03_nm.csv	5.547998	1.823864	0.011944575	ML16	03	0.123321957635512	750	5	old	15
ML16_03_nm.csv	5.418485	3.096307	0.010383637	ML16	03	0.114981986617797	750	5	old	15
ML16_03_nm.csv	5.806458	2.994307	0.009738901	ML16	03	0.111355080151113	750	5	old	15
ML16_03_nm.csv	5.856844	2.581149	0.009942502	ML16	03	0.112513051331872	750	5	old	15
ML16_03_nm.csv	4.699579	3.029602	0.011435574	ML16	03	0.120665757502057	750	5	old	15
