level,Nation_fk,Year,Region,Country,All Religions,Buddhists,Christians,Folk Religions,Hindus,Jews,Muslims,Other Religions,Unaffiliated
1,227,2040,Asia-Pacific,Vietnam, 100,16.0, 8.7,44.4,1.00,1.00,1.00,1.00,30.2
1,228,2040,Asia-Pacific,Wallis and Futuna, 100,1.00,97.4, 1.2,1.00,1.00,1.00,1.00,1.00
1,229,2040,Middle East-North Africa,Western Sahara, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,230,2040,Middle East-North Africa,Yemen, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,231,2040,Sub-Saharan Africa,Zambia, 100,1.00,96.9,1.00,1.00,1.00,1.00, 1.0,1.00
1,232,2040,Sub-Saharan Africa,Zimbabwe, 100,1.00,86.4, 4.6,1.00,1.00, 1.0,1.00, 7.6
1,237,2040,Sub-Saharan Africa,South Sudan, 100,1.00,60.5,32.9,1.00,1.00, 6.2,1.00,1.00
1,238,2040,Latin America-Caribbean,Curacao, 100,1.00,93.9, 1.2,1.00,1.00,1.00,1.00, 3.3
1,239,2040,Latin America-Caribbean,Sint Maarten, 100,1.00,93.9, 1.2,1.00,1.00,1.00,1.00, 3.3
1,240,2040,Latin America-Caribbean,Caribbean Netherlands, 100,1.00,93.9, 1.2,1.00,1.00,1.00,1.00, 3.3
3,10000,2050, World, All Countries, 100, 5.2,31.4, 4.8,14.9,1.00,29.7,1.00,13.2
2,1001,2050,North America, All Countries,****, 1.4,65.8,1.00, 1.3, 1.4, 2.4, 1.5,25.6
2,1002,2050,Latin America-Caribbean, All Countries, 100,1.00,88.9, 1.9,1.00,1.00,1.00,1.00, 8.7
2,1003,2050,Europe, All Countries,****,1.00,65.2,1.00,1.00,1.00,10.2,1.00,23.3
2,1004,2050,Middle East-North Africa, All Countries, 100,1.00, 3.1,1.00,1.00, 1.4,93.7,1.00,1.00
2,1005,2050,Sub-Saharan Africa, All Countries, 100,1.00,58.5, 3.2,1.00,1.00,35.2,1.00, 2.7
2,1006,2050,Asia-Pacific, All Countries, 100, 9.6, 7.7, 7.4,27.7,1.00,29.5,1.00,17.0
1,1,2050,Asia-Pacific,Afghanistan, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,2,2050,Europe,Albania, 100,1.00,13.4,1.00,1.00,1.00,85.9,1.00,1.00
1,3,2050,Middle East-North Africa,Algeria, 100,1.00,1.00,1.00,1.00,1.00,98.0,1.00, 1.8
1,4,2050,Asia-Pacific,American Samoa, 100,1.00,98.3,1.00,1.00,1.00,1.00,1.00,1.00
1,5,2050,Europe,Andorra, 100,1.00,89.5,1.00,1.00,1.00,1.00,1.00, 8.8
1,6,2050,Sub-Saharan Africa,Angola, 100,1.00,90.5, 4.1,1.00,1.00,1.00,1.00, 5.2
1,7,2050,Latin America-Caribbean,Anguilla, 100,1.00,90.6, 2.9,1.00,1.00,1.00, 1.6, 4.0
1,8,2050,Latin America-Caribbean,Antigua and Barbuda, 100,1.00,93.0, 3.6,1.00,1.00,1.00,1.00, 1.7
1,9,2050,Latin America-Caribbean,Argentina, 100,1.00,86.6,1.00,1.00,1.00,1.00,1.00,11.5
1,10,2050,Asia-Pacific,Armenia, 100,1.00,97.4,1.00,1.00,1.00, 1.1,1.00, 1.3
1,11,2050,Latin America-Caribbean,Aruba, 100,1.00,90.9, 1.4,1.00,1.00,1.00,1.00, 6.8
1,12,2050,Asia-Pacific,Australia, 100, 3.1,47.0,1.00, 2.3,1.00, 4.9,1.00,40.4
1,13,2050,Europe,Austria, 100,1.00,72.6,1.00,1.00,1.00, 8.9,1.00,17.2
1,14,2050,Asia-Pacific,Azerbaijan, 100,1.00, 1.9,1.00,1.00,1.00,98.0,1.00,1.00
1,15,2050,Latin America-Caribbean,Bahamas, 100,1.00,96.7,1.00,1.00,1.00,1.00,1.00, 2.6
1,16,2050,Middle East-North Africa,Bahrain, 100, 4.0,12.1,1.00,10.7,1.00,70.2,1.00, 2.1
1,17,2050,Asia-Pacific,Bangladesh, 100,1.00,1.00,1.00, 7.3,1.00,91.7,1.00,1.00
1,18,2050,Latin America-Caribbean,Barbados, 100,1.00,95.2,1.00,1.00,1.00,1.00, 1.4, 1.9
1,19,2050,Europe,Belarus, 100,1.00,71.2,1.00,1.00,1.00, 2.4,1.00,26.2
1,20,2050,Europe,Belgium, 100,1.00,52.8,1.00,1.00,1.00,11.8,1.00,33.6
1,21,2050,Latin America-Caribbean,Belize, 100,1.00,87.3, 1.5,1.00, 1.1,1.00,1.00, 9.2
1,22,2050,Sub-Saharan Africa,Benin, 100,1.00,48.5,18.4,1.00,1.00,27.3,1.00, 5.8
1,23,2050,North America,Bermuda, 100,1.00,75.0, 3.0,1.00,1.00, 1.1,1.00,19.4
1,24,2050,Asia-Pacific,Bhutan, 100,74.7,1.00, 1.9,22.5,1.00,1.00,1.00,1.00
1,25,2050,Latin America-Caribbean,Bolivia, 100,1.00,94.2,1.00,1.00,1.00,1.00,1.00, 4.1
1,26,2050,Europe,Bosnia-Herzegovina, 100,1.00,48.5,1.00,1.00,1.00,49.4,1.00, 2.1
1,27,2050,Sub-Saharan Africa,Botswana, 100,1.00,83.9, 1.7,1.00,1.00, 1.8,1.00,11.8
1,28,2050,Latin America-Caribbean,Brazil, 100,1.00,86.4, 4.0,1.00,1.00,1.00,1.00, 9.3
1,29,2050,Latin America-Caribbean,British Virgin Islands, 100,1.00,84.5, 8.4, 1.2,1.00, 1.2,1.00, 3.9
1,30,2050,Asia-Pacific,Brunei, 100, 8.6, 9.4, 6.2,1.00,1.00,75.1,1.00,1.00
1,31,2050,Europe,Bulgaria, 100,1.00,78.7,1.00,1.00,1.00,15.0,1.00, 6.2
1,32,2050,Sub-Saharan Africa,Burkina Faso, 100,1.00,19.3,15.5,1.00,1.00,64.6,1.00,1.00
1,33,2050,Sub-Saharan Africa,Burundi, 100,1.00,90.5, 6.3,1.00,1.00, 3.2,1.00,1.00
1,34,2050,Asia-Pacific,Cambodia, 100,96.7,1.00,1.00,1.00,1.00, 2.1,1.00,1.00
1,35,2050,Sub-Saharan Africa,Cameroon, 100,1.00,67.6, 3.1,1.00,1.00,22.0, 2.7, 4.6
1,36,2050,North America,Canada, 100, 1.5,60.2, 1.4, 2.6, 1.4, 5.5, 1.9,25.6
1,37,2050,Sub-Saharan Africa,Cape Verde, 100,1.00,89.7, 1.3,1.00,1.00,1.00,1.00, 8.7
1,38,2050,Latin America-Caribbean,Cayman Islands, 100,1.00,83.5, 4.5,1.00,1.00,1.00,1.00, 9.4
1,39,2050,Sub-Saharan Africa,Central African Republic, 100,1.00,87.9,1.00,1.00,1.00,10.1,1.00,1.00
1,40,2050,Sub-Saharan Africa,Chad, 100,1.00,42.7, 1.3,1.00,1.00,53.9,1.00, 1.9
1,41,2050,Europe,Channel Islands, 100,1.00,85.2,1.00,1.00,1.00,1.00,1.00,14.2
1,42,2050,Latin America-Caribbean,Chile, 100,1.00,86.2, 1.3,1.00,1.00,1.00,1.00,12.0
1,43,2050,Asia-Pacific,China, 100,18.5, 5.4,21.8,1.00,1.00, 2.7,1.00,50.8
1,44,2050,Latin America-Caribbean,Colombia, 100,1.00,91.8,1.00,1.00,1.00,1.00,1.00, 7.2
1,45,2050,Sub-Saharan Africa,Comoros, 100,1.00,1.00,1.00,1.00,1.00,98.3,1.00,1.00
1,46,2050,Sub-Saharan Africa,Republic of the Congo, 100,1.00,87.8, 2.7,1.00,1.00, 1.1,1.00, 7.4
1,47,2050,Sub-Saharan Africa,Democratic Republic of the Congo, 100,1.00,95.7,1.00,1.00,1.00, 1.7,1.00, 1.7
1,48,2050,Asia-Pacific,Cook Islands, 100,1.00,96.0,1.00,1.00,1.00,1.00,1.00, 3.2
1,49,2050,Latin America-Caribbean,Costa Rica, 100,1.00,90.4,1.00,1.00,1.00,1.00,1.00, 8.3
1,50,2050,Sub-Saharan Africa,Ivory Coast, 100,1.00,41.5,12.0,1.00,1.00,37.3,1.00, 8.9
1,51,2050,Europe,Croatia, 100,1.00,93.6,1.00,1.00,1.00, 1.9,1.00, 4.4
1,52,2050,Latin America-Caribbean,Cuba, 100,1.00,57.8,18.3,1.00,1.00,1.00,1.00,23.5
1,53,2050,Asia-Pacific,Cyprus, 100, 1.3,68.9,1.00,1.00,1.00,25.1,1.00, 3.6
1,54,2050,Europe,Czech Republic, 100,1.00,18.6,1.00,1.00,1.00,1.00,1.00,78.9
1,55,2050,Europe,Denmark, 100,1.00,78.6,1.00,1.00,1.00, 8.5,1.00,11.0
1,56,2050,Sub-Saharan Africa,Djibouti, 100,1.00, 2.3,1.00,1.00,1.00,96.9,1.00,1.00
1,57,2050,Latin America-Caribbean,Dominica, 100,1.00,94.4, 3.0,1.00,1.00,1.00, 1.7,1.00
1,58,2050,Latin America-Caribbean,Dominican Republic, 100,1.00,88.3,1.00,1.00,1.00,1.00,1.00,10.6
1,59,2050,Latin America-Caribbean,Ecuador, 100,1.00,93.7,1.00,1.00,1.00,1.00,1.00, 5.8
1,60,2050,Middle East-North Africa,Egypt, 100,1.00, 3.7,1.00,1.00,1.00,96.3,1.00,1.00
1,61,2050,Latin America-Caribbean,El Salvador, 100,1.00,87.6,1.00,1.00,1.00,1.00,1.00,11.7
1,62,2050,Sub-Saharan Africa,Equatorial Guinea, 100,1.00,88.7, 1.7,1.00,1.00, 4.0,1.00, 5.0
1,63,2050,Sub-Saharan Africa,Eritrea, 100,1.00,62.9,1.00,1.00,1.00,36.6,1.00,1.00
1,64,2050,Europe,Estonia, 100,1.00,40.4,1.00,1.00,1.00,1.00,1.00,59.1
1,65,2050,Sub-Saharan Africa,Ethiopia, 100,1.00,58.3, 1.7,1.00,1.00,39.9,1.00,1.00
1,66,2050,Europe,Faeroe Islands, 100,1.00,98.0,1.00,1.00,1.00,1.00,1.00, 1.7
1,67,2050,Latin America-Caribbean,Falkland Islands (Malvinas), 100,1.00,67.2,1.00,1.00,1.00,1.00,1.00,31.5
1,68,2050,Asia-Pacific,Fiji, 100,1.00,64.4,1.00,27.9,1.00, 6.3,1.00,1.00
1,69,2050,Europe,Finland, 100,1.00,72.5,1.00,1.00,1.00, 3.4,1.00,23.2
1,70,2050,Europe,France, 100,1.00,43.1,1.00,1.00,1.00,10.9,1.00,44.1
1,71,2050,Latin America-Caribbean,French Guiana, 100,1.00,83.0, 7.4,1.00,1.00, 2.3,1.00, 4.9
1,72,2050,Asia-Pacific,French Polynesia, 100,1.00,94.0,1.00,1.00,1.00,1.00,1.00, 4.9
1,73,2050,Sub-Saharan Africa,Gabon, 100,1.00,71.5, 5.5,1.00,1.00,16.0,1.00, 6.3
1,74,2050,Sub-Saharan Africa,Gambia, 100,1.00, 3.3,1.00,1.00,1.00,95.7,1.00,1.00
1,75,2050,Europe,Georgia, 100,1.00,85.0,1.00,1.00,1.00,14.2,1.00,1.00
1,76,2050,Europe,Germany, 100,1.00,59.3,1.00,1.00,1.00,10.0,1.00,29.8
1,77,2050,Sub-Saharan Africa,Ghana, 100,1.00,67.8, 6.1,1.00,1.00,22.3,1.00, 3.5
1,78,2050,Europe,Gibraltar, 100,1.00,88.8,1.00, 1.8, 2.1, 4.0,1.00, 2.9
1,79,2050,Europe,Greece, 100,1.00,86.1,1.00,1.00,1.00, 7.8,1.00, 5.5
1,80,2050,North America,Greenland, 100,1.00,96.1,1.00,1.00,1.00,1.00,1.00, 2.5
1,81,2050,Latin America-Caribbean,Grenada, 100,1.00,96.6, 1.3,1.00,1.00,1.00,1.00,1.00
1,82,2050,Latin America-Caribbean,Guadeloupe, 100,1.00,95.9,1.00,1.00,1.00,1.00,1.00, 2.5
1,83,2050,Asia-Pacific,Guam, 100, 1.1,94.2, 1.5,1.00,1.00,1.00, 1.6, 1.7
1,84,2050,Latin America-Caribbean,Guatemala, 100,1.00,95.7,1.00,1.00,1.00,1.00,1.00, 3.5
1,85,2050,Sub-Saharan Africa,Guinea, 100,1.00,10.0, 2.6,1.00,1.00,85.5,1.00, 1.8
1,86,2050,Sub-Saharan Africa,Guinea-Bissau, 100,1.00,16.0,30.7,1.00,1.00,48.8,1.00, 4.6
1,87,2050,Latin America-Caribbean,Guyana, 100,1.00,73.8,1.00,18.4,1.00, 5.2,1.00, 1.9
1,88,2050,Latin America-Caribbean,Haiti, 100,1.00,86.5, 1.9,1.00,1.00,1.00,1.00,11.3
1,89,2050,Europe,Vatican City, 100,1.00,99.0,1.00,1.00,1.00,1.00,1.00,1.00
1,90,2050,Latin America-Caribbean,Honduras, 100,1.00,87.7, 1.2,1.00,1.00,1.00,1.00,10.1
1,91,2050,Asia-Pacific,Hong Kong, 100,13.4,18.9,13.4,1.00,1.00, 3.2, 1.3,49.1
1,92,2050,Europe,Hungary, 100,1.00,76.1,1.00,1.00,1.00,1.00,1.00,23.3
1,93,2050,Europe,Iceland, 100, 1.1,90.8,1.00,1.00,1.00, 1.7,1.00, 5.1
1,94,2050,Asia-Pacific,India, 100,1.00, 2.2,1.00,76.7,1.00,18.4, 1.5,1.00
1,95,2050,Asia-Pacific,Indonesia, 100,1.00,11.2,1.00, 1.4,1.00,86.4,1.00,1.00
1,96,2050,Asia-Pacific,Iran, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,97,2050,Middle East-North Africa,Iraq, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,98,2050,Europe,Ireland, 100,1.00,83.5,1.00,1.00,1.00, 3.0,1.00,12.1
1,99,2050,Europe,Isle of Man, 100,1.00,84.1,1.00,1.00,1.00,1.00,1.00,15.4
1,100,2050,Middle East-North Africa,Israel, 100,1.00, 1.9,1.00,1.00,69.9,24.6,1.00, 2.9
1,101,2050,Europe,Italy, 100,1.00,72.8,1.00,1.00,1.00, 9.5,1.00,16.3
1,102,2050,Latin America-Caribbean,Jamaica, 100,1.00,77.1, 4.7,1.00,1.00,1.00,1.00,17.0
1,103,2050,Asia-Pacific,Japan, 100,25.1, 2.4,1.00,1.00,1.00,1.00, 3.9,67.7
1,104,2050,Middle East-North Africa,Jordan, 100,1.00, 2.1,1.00,1.00,1.00,96.9,1.00,1.00
1,105,2050,Asia-Pacific,Kazakhstan, 100,1.00,18.4,1.00,1.00,1.00,77.4,1.00, 2.8
1,106,2050,Sub-Saharan Africa,Kenya, 100,1.00,82.1, 1.2,1.00,1.00,13.3,1.00, 2.3
1,107,2050,Asia-Pacific,Kiribati, 100,1.00,97.0,1.00,1.00,1.00,1.00, 2.2,1.00
1,108,2050,Europe,Kosovo, 100,1.00, 4.7,1.00,1.00,1.00,95.2,1.00,1.00
1,109,2050,Middle East-North Africa,Kuwait, 100, 7.3,11.8,1.00,10.8,1.00,69.4,1.00,1.00
1,110,2050,Asia-Pacific,Kyrgyzstan, 100,1.00, 7.0,1.00,1.00,1.00,92.4,1.00,1.00
1,111,2050,Asia-Pacific,Laos, 100,56.9, 1.5,39.7,1.00,1.00,1.00,1.00,1.00
1,112,2050,Europe,Latvia, 100,1.00,54.3,1.00,1.00,1.00,1.00,1.00,45.1
1,113,2050,Middle East-North Africa,Lebanon, 100,1.00,38.2,1.00,1.00,1.00,61.4,1.00,1.00
1,114,2050,Sub-Saharan Africa,Lesotho, 100,1.00,97.2,1.00,1.00,1.00,1.00,1.00, 2.7
1,115,2050,Sub-Saharan Africa,Liberia, 100,1.00,85.4, 1.1,1.00,1.00,12.1,1.00, 1.3
1,116,2050,Middle East-North Africa,Libya, 100,1.00, 2.7,1.00,1.00,1.00,96.6,1.00,1.00
1,117,2050,Europe,Liechtenstein, 100,1.00,91.9,1.00,1.00,1.00, 5.0,1.00, 2.9
1,118,2050,Europe,Lithuania, 100,1.00,91.2,1.00,1.00,1.00,1.00,1.00, 8.5
1,119,2050,Europe,Luxembourg, 100,1.00,71.1,1.00,1.00,1.00, 2.3,1.00,26.2
1,120,2050,Asia-Pacific,Macau, 100,17.3, 7.2,58.9,1.00,1.00,1.00,1.00,15.4
1,121,2050,Europe,Republic of Macedonia, 100,1.00,42.7,1.00,1.00,1.00,56.2,1.00, 1.0
1,122,2050,Sub-Saharan Africa,Madagascar, 100,1.00,82.8, 5.2,1.00,1.00, 3.2,1.00, 8.6
1,123,2050,Sub-Saharan Africa,Malawi, 100,1.00,84.0, 1.6,1.00,1.00,12.9,1.00, 1.4
1,124,2050,Asia-Pacific,Malaysia, 100,10.8, 9.4, 1.9, 5.0,1.00,72.4,1.00,1.00
1,125,2050,Asia-Pacific,Maldives, 100,1.00,1.00,1.00,1.00,1.00,98.4,1.00,1.00
1,126,2050,Sub-Saharan Africa,Mali, 100,1.00, 2.3, 3.7,1.00,1.00,93.4,1.00,1.00
1,127,2050,Europe,Malta, 100,1.00,97.0,1.00,1.00,1.00,1.00,1.00, 2.5
1,128,2050,Asia-Pacific,Marshall Islands, 100,1.00,97.5,1.00,1.00,1.00,1.00,1.00, 1.5
1,129,2050,Latin America-Caribbean,Martinique, 100,1.00,96.5,1.00,1.00,1.00,1.00,1.00, 2.3
1,130,2050,Sub-Saharan Africa,Mauritania, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,131,2050,Sub-Saharan Africa,Mauritius, 100,1.00,32.9,1.00,47.8,1.00,17.6,1.00, 1.0
1,132,2050,Sub-Saharan Africa,Mayotte, 100,1.00,1.00,1.00,1.00,1.00,98.6,1.00,1.00
1,133,2050,Latin America-Caribbean,Mexico, 100,1.00,91.4,1.00,1.00,1.00,1.00,1.00, 8.4
1,134,2050,Asia-Pacific,Federated States of Micronesia, 100,1.00,95.2, 2.7,1.00,1.00,1.00,1.00,1.00
1,135,2050,Europe,Moldova, 100,1.00,97.0,1.00,1.00,1.00, 1.4,1.00, 1.3
1,136,2050,Europe,Monaco, 100,1.00,86.0,1.00,1.00, 1.7,1.00,1.00,11.7
1,137,2050,Asia-Pacific,Mongolia, 100,52.9, 2.2, 3.4,1.00,1.00, 4.1,1.00,37.4
1,138,2050,Europe,Montenegro, 100,1.00,71.5,1.00,1.00,1.00,25.8,1.00, 2.7
1,139,2050,Latin America-Caribbean,Montserrat, 100,1.00,93.5,1.00,1.00,1.00,1.00, 1.5, 4.8
1,140,2050,Middle East-North Africa,Morocco, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,141,2050,Sub-Saharan Africa,Mozambique, 100,1.00,60.0, 8.1,1.00,1.00,15.1,1.00,16.8
1,142,2050,Asia-Pacific,Burma (Myanmar), 100,79.8, 7.9, 5.4, 1.6,1.00, 4.7,1.00,1.00
1,143,2050,Sub-Saharan Africa,Namibia, 100,1.00,97.3,1.00,1.00,1.00,1.00,1.00, 2.0
1,144,2050,Asia-Pacific,Nauru, 100, 1.1,79.0, 8.1,1.00,1.00,1.00, 7.4, 4.5
1,145,2050,Asia-Pacific,Nepal, 100, 9.2,1.00, 3.6,79.8,1.00, 6.6,1.00,1.00
1,146,2050,Europe,Netherlands, 100,1.00,39.6,1.00,1.00,1.00, 9.4,1.00,49.1
1,148,2050,Asia-Pacific,New Caledonia, 100,1.00,85.2,1.00,1.00,1.00, 2.8,1.00,10.4
1,149,2050,Asia-Pacific,New Zealand, 100, 2.2,44.7,1.00, 3.6,1.00, 2.7,1.00,45.1
1,150,2050,Latin America-Caribbean,Nicaragua, 100,1.00,84.2, 1.4,1.00,1.00,1.00,1.00,14.2
1,151,2050,Sub-Saharan Africa,Niger, 100,1.00, 1.1,1.00,1.00,1.00,97.9,1.00,1.00
1,152,2050,Sub-Saharan Africa,Nigeria, 100,1.00,39.3, 1.8,1.00,1.00,58.5,1.00,1.00
1,153,2050,Asia-Pacific,Niue, 100,1.00,96.4,1.00,1.00,1.00,1.00,1.00, 3.3
1,154,2050,Asia-Pacific,North Korea, 100, 1.5, 2.0,12.3,1.00,1.00,1.00,12.9,71.3
1,155,2050,Asia-Pacific,Northern Mariana Islands, 100,10.6,81.3, 5.3,1.00,1.00,1.00, 1.1, 1.0
1,156,2050,Europe,Norway, 100, 1.5,73.7,1.00,1.00,1.00, 8.9,1.00,14.5
1,157,2050,Middle East-North Africa,Oman, 100,1.00, 5.5,1.00, 5.7,1.00,87.3,1.00,1.00
1,158,2050,Asia-Pacific,Pakistan, 100,1.00, 1.5,1.00, 2.0,1.00,96.5,1.00,1.00
1,159,2050,Asia-Pacific,Palau, 100,1.00,86.7,1.00,1.00,1.00,1.00,10.4, 1.2
1,160,2050,Middle East-North Africa,Palestinian territories, 100,1.00, 1.4,1.00,1.00,1.00,98.5,1.00,1.00
1,161,2050,Latin America-Caribbean,Panama, 100,1.00,91.9,1.00,1.00,1.00,1.00,1.00, 5.7
1,162,2050,Asia-Pacific,Papua New Guinea, 100,1.00,99.0,1.00,1.00,1.00,1.00,1.00,1.00
1,163,2050,Latin America-Caribbean,Paraguay, 100,1.00,96.8, 1.8,1.00,1.00,1.00,1.00, 1.1
1,164,2050,Latin America-Caribbean,Peru, 100,1.00,95.2,1.00,1.00,1.00,1.00,1.00, 3.3
1,165,2050,Asia-Pacific,Philippines, 100,1.00,92.0, 1.6,1.00,1.00, 6.0,1.00,1.00
1,167,2050,Europe,Poland, 100,1.00,86.8,1.00,1.00,1.00,1.00,1.00,12.8
1,168,2050,Europe,Portugal, 100,1.00,86.3,1.00,1.00,1.00, 1.3,1.00,11.3
1,169,2050,Latin America-Caribbean,Puerto Rico, 100,1.00,95.7,1.00,1.00,1.00,1.00,1.00, 2.7
1,170,2050,Middle East-North Africa,Qatar, 100, 4.1,12.6,1.00,17.1,1.00,64.6,1.00,1.00
1,171,2050,Sub-Saharan Africa,Reunion, 100,1.00,87.6,1.00, 4.5,1.00, 4.2, 1.1, 2.0
1,172,2050,Europe,Romania, 100,1.00,99.0,1.00,1.00,1.00,1.00,1.00,1.00
1,173,2050,Europe,Russia, 100,1.00,71.3,1.00,1.00,1.00,16.8,1.00,11.3
1,174,2050,Sub-Saharan Africa,Rwanda, 100,1.00,93.0,1.00,1.00,1.00, 3.2,1.00, 3.1
1,175,2050,Sub-Saharan Africa,St. Helena, 100,1.00,96.5,1.00,1.00,1.00,1.00,1.00, 3.3
1,176,2050,Latin America-Caribbean,St. Kitts and Nevis, 100,1.00,94.6, 1.3, 1.5,1.00,1.00,1.00, 1.6
1,177,2050,Latin America-Caribbean,St. Lucia, 100,1.00,93.0,1.00,1.00,1.00,1.00, 1.4, 4.9
1,178,2050,North America,St. Pierre and Miquelon, 100,1.00,94.7,1.00,1.00,1.00,1.00, 1.3, 3.8
1,179,2050,Latin America-Caribbean,St. Vincent and the Grenadines, 100,1.00,88.7, 2.0, 3.4,1.00, 1.5, 2.0, 2.5
1,180,2050,Asia-Pacific,Samoa, 100,1.00,97.5,1.00,1.00,1.00,1.00,1.00, 1.9
1,181,2050,Europe,San Marino, 100,1.00,91.6,1.00,1.00,1.00,1.00,1.00, 7.2
1,182,2050,Sub-Saharan Africa,Sao Tome and Principe, 100,1.00,79.6, 3.2,1.00,1.00,1.00, 2.6,14.6
1,183,2050,Middle East-North Africa,Saudi Arabia, 100,1.00, 4.0,1.00, 1.6,1.00,93.1,1.00,1.00
1,184,2050,Sub-Saharan Africa,Senegal, 100,1.00, 2.5,1.00,1.00,1.00,97.4,1.00,1.00
1,185,2050,Europe,Serbia, 100,1.00,88.4,1.00,1.00,1.00, 8.1,1.00, 3.4
1,186,2050,Sub-Saharan Africa,Seychelles, 100,1.00,94.0,1.00, 2.1,1.00, 1.1,1.00, 2.1
1,187,2050,Sub-Saharan Africa,Sierra Leone, 100,1.00,18.5,1.00,1.00,1.00,80.4,1.00,1.00
1,188,2050,Asia-Pacific,Singapore, 100,27.0,17.0, 2.8,10.0,1.00,21.4, 5.6,16.0
1,189,2050,Europe,Slovakia, 100,1.00,79.5,1.00,1.00,1.00,1.00,1.00,19.0
1,190,2050,Europe,Slovenia, 100,1.00,75.0,1.00,1.00,1.00, 4.7,1.00,20.2
1,191,2050,Asia-Pacific,Solomon Islands, 100,1.00,97.4, 1.3,1.00,1.00,1.00,1.00,1.00
1,192,2050,Sub-Saharan Africa,Somalia, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,193,2050,Sub-Saharan Africa,South Africa, 100,1.00,80.0,1.00,1.00,1.00, 2.6,1.00,15.4
1,194,2050,Asia-Pacific,South Korea, 100,18.1,33.5,1.00,1.00,1.00,1.00,1.00,46.3
1,195,2050,Europe,Spain, 100,1.00,65.2,1.00,1.00,1.00, 7.5,1.00,26.5
1,196,2050,Asia-Pacific,Sri Lanka, 100,66.8, 6.8,1.00,14.0,1.00,12.3,1.00,1.00
1,197,2050,Middle East-North Africa,Sudan, 100,1.00, 5.4, 2.8,1.00,1.00,90.7,1.00, 1.0
1,198,2050,Latin America-Caribbean,Suriname, 100,1.00,54.4, 6.7,15.4,1.00,11.8, 2.0, 8.8
1,199,2050,Sub-Saharan Africa,Swaziland, 100,1.00,89.3, 1.1,1.00,1.00,1.00,1.00, 8.6
1,200,2050,Europe,Sweden, 100, 1.2,52.3,1.00,1.00,1.00,12.4,1.00,32.8
1,201,2050,Europe,Switzerland, 100,1.00,61.9,1.00,1.00,1.00, 7.6,1.00,28.4
1,202,2050,Middle East-North Africa,Syria, 100,1.00, 5.1,1.00,1.00,1.00,92.8,1.00, 2.0
1,203,2050,Asia-Pacific,Taiwan, 100,20.5, 6.5,42.3,1.00,1.00,1.00,13.6,17.1
1,204,2050,Asia-Pacific,Tajikistan, 100,1.00, 2.1,1.00,1.00,1.00,96.1,1.00, 1.5
1,205,2050,Sub-Saharan Africa,Tanzania, 100,1.00,66.6,1.00,1.00,1.00,30.8,1.00, 2.3
1,206,2050,Asia-Pacific,Thailand, 100,90.1, 1.1,1.00,1.00,1.00, 8.3,1.00,1.00
1,207,2050,Asia-Pacific,Timor-Leste, 100,1.00,99.0,1.00,1.00,1.00,1.00,1.00,1.00
1,208,2050,Sub-Saharan Africa,Togo, 100,1.00,36.7,42.3,1.00,1.00,14.0,1.00, 6.4
1,209,2050,Asia-Pacific,Tokelau, 100,1.00,99.0,1.00,1.00,1.00,1.00,1.00,1.00
1,210,2050,Asia-Pacific,Tonga, 100,1.00,98.9,1.00,1.00,1.00,1.00,1.00,1.00
1,211,2050,Latin America-Caribbean,Trinidad and Tobago, 100,1.00,67.8, 2.1,20.9,1.00, 5.5, 1.6, 1.7
1,212,2050,Middle East-North Africa,Tunisia, 100,1.00,1.00,1.00,1.00,1.00,99.0,1.00,1.00
1,213,2050,Asia-Pacific,Turkey, 100,1.00,1.00,1.00,1.00,1.00,98.0,1.00, 1.2
1,214,2050,Asia-Pacific,Turkmenistan, 100,1.00, 6.5,1.00,1.00,1.00,92.9,1.00,1.00
1,215,2050,Latin America-Caribbean,Turks and Caicos Islands, 100,1.00,92.1, 2.7,1.00,1.00,1.00,1.00, 4.6
1,216,2050,Asia-Pacific,Tuvalu, 100,1.00,96.7,1.00,1.00,1.00,1.00, 1.9, 1.3
1,217,2050,Sub-Saharan Africa,Uganda, 100,1.00,84.3,1.00,1.00,1.00,13.9,1.00,1.00
1,218,2050,Europe,Ukraine, 100,1.00,89.2,1.00,1.00,1.00, 3.7,1.00, 6.6
1,219,2050,Middle East-North Africa,United Arab Emirates, 100, 2.7,12.9,1.00, 9.5,1.00,73.0,1.00, 1.0
1,220,2050,Europe,United Kingdom, 100,1.00,45.4,1.00, 2.0,1.00,11.3,1.00,38.9
1,221,2050,North America,United States, 100, 1.4,66.4,1.00, 1.2, 1.4, 2.1, 1.5,25.6
1,222,2050,Latin America-Caribbean,U.S. Virgin Islands, 100,1.00,94.8,1.00,1.00,1.00,1.00,1.00, 3.7
1,223,2050,Latin America-Caribbean,Uruguay, 100,1.00,56.5,1.00,1.00,1.00,1.00,1.00,42.1
