t(ns)	MSD(A2)
0.903000	3.484967e+03
0.904000	3.488676e+03
0.905000	3.492384e+03
0.906000	3.496092e+03
0.907000	3.499798e+03
0.908000	3.503505e+03
0.909000	3.507212e+03
0.910000	3.510918e+03
0.911000	3.514624e+03
0.912000	3.518330e+03
0.913000	3.522036e+03
0.914000	3.525743e+03
0.915000	3.529450e+03
0.916000	3.533158e+03
0.917000	3.536865e+03
0.918000	3.540572e+03
0.919000	3.544279e+03
0.920000	3.547985e+03
0.921000	3.551691e+03
0.922000	3.555397e+03
0.923000	3.559102e+03
0.924000	3.562808e+03
0.925000	3.566512e+03
0.926000	3.570217e+03
0.927000	3.573921e+03
0.928000	3.577626e+03
0.929000	3.581330e+03
0.930000	3.585035e+03
0.931000	3.588740e+03
0.932000	3.592445e+03
0.933000	3.596150e+03
0.934000	3.599855e+03
0.935000	3.603560e+03
0.936000	3.607265e+03
0.937000	3.610970e+03
0.938000	3.614675e+03
0.939000	3.618380e+03
0.940000	3.622086e+03
0.941000	3.625792e+03
0.942000	3.629498e+03
0.943000	3.633204e+03
0.944000	3.636910e+03
0.945000	3.640616e+03
0.946000	3.644322e+03
0.947000	3.648028e+03
0.948000	3.651734e+03
0.949000	3.655439e+03
0.950000	3.659146e+03
0.951000	3.662852e+03
0.952000	3.666557e+03
0.953000	3.670262e+03
0.954000	3.673966e+03
0.955000	3.677671e+03
0.956000	3.681377e+03
0.957000	3.685083e+03
0.958000	3.688788e+03
0.959000	3.692493e+03
0.960000	3.696198e+03
0.961000	3.699902e+03
0.962000	3.703607e+03
0.963000	3.707313e+03
0.964000	3.711018e+03
0.965000	3.714724e+03
0.966000	3.718430e+03
0.967000	3.722135e+03
0.968000	3.725841e+03
0.969000	3.729546e+03
0.970000	3.733250e+03
0.971000	3.736955e+03
0.972000	3.740659e+03
0.973000	3.744364e+03
0.974000	3.748068e+03
0.975000	3.751773e+03
0.976000	3.755478e+03
0.977000	3.759183e+03
0.978000	3.762887e+03
0.979000	3.766591e+03
0.980000	3.770295e+03
0.981000	3.773999e+03
0.982000	3.777703e+03
0.983000	3.781406e+03
0.984000	3.785111e+03
0.985000	3.788815e+03
0.986000	3.792519e+03
0.987000	3.796224e+03
0.988000	3.799929e+03
